2016-12-11,54th-and-lexing,"Fresh Mozzarella, Roasted Tomatoes & Arugula ",$3.50
2016-12-11,54th-and-lexing,Arroz Con Pollo (Contains Pork),SOLD OUT
2016-12-11,54th-and-lexing,Tomato Basil With Rice,$7.75
2016-12-11,54th-and-lexing,H&H Tuna Salad Sandwich,$4.05
2016-12-11,54th-and-lexing,Chicken And Black Bean Chili,$8.65
2016-12-11,54th-and-lexing,Cajun Chicken & Avocado Cobb with Smoky Chipotle ,$8.25
2016-12-11,54th-and-lexing,Ginger Ale,$2.15
2016-12-11,54th-and-lexing,Tahini Chicken Protein Box,$8.50
2016-12-11,54th-and-lexing,Fresh Mozzarella & Avocado With Lemon Aioli,$4.05
2016-12-11,54th-and-lexing,Green Goddess with Avocado Green Goddess Dressing,$10.25
2016-12-11,54th-and-lexing,Turkey & Avocado With Walnut Pesto,$4.05
2016-12-11,54th-and-lexing,Extra Sourdough,$0.50
2016-12-11,54th-and-lexing,Extra Crackers,$0.50
2016-12-11,54th-and-lexing,Terra Chips,$1.95
2016-12-11,54th-and-lexing,Fall Harvest Vegetable,SOLD OUT
2016-12-11,54th-and-lexing,Extra Croutons (2 scoops),$0.50
2016-12-11,54th-and-lexing,Cream of Tomato with Chicken And Orzo,$9.30
2016-12-11,54th-and-lexing,Turkey & Smoked Gouda,$4.15
2016-12-11,54th-and-lexing,Three Lentil Chili,$7.75
2016-12-11,54th-and-lexing,Fall Apple Slaw,$3.50
2016-12-11,54th-and-lexing,Grilled Chicken & Guacamole,$4.05
2016-12-11,54th-and-lexing,Sriracha Chicken,$4.05
2016-12-11,54th-and-lexing,Korean BBQ Beef over Kimchi Rice,$10.95
2016-12-11,54th-and-lexing,"Farro, Sweet Potato & Avocado with Savory Tahini",$8.25
2016-12-11,54th-and-lexing,Romaine,$4.95
2016-12-11,54th-and-lexing,Balsamic Chicken & Avocado,$4.05
2016-12-11,54th-and-lexing,"Grilled Chicken Caesar Saladwith Caesar dressing",$8.25
2016-12-11,55th-and-8th,Chocolate Chip Cookie,$1.40
2016-12-11,55th-and-8th,Chicken Avocado with Cranberries & Walnuts with HH Vinaigrette,$8.25
2016-12-11,55th-and-8th,Truffle Brownie,$1.80
2016-12-11,55th-and-8th,Lemon Snapple,$2.15
2016-12-11,55th-and-8th,Tuna Nicoise Protein Box,$8.50
2016-12-11,55th-and-8th,"Black Forest Ham, Murray's Cheddar & Beer Mustard  ",$4.15
2016-12-11,55th-and-8th,Tomato Basil With Rice,$7.75
2016-12-11,55th-and-8th,Poland Spring Sparkling Lemon,$2.15
2016-12-11,55th-and-8th,Citrus Cup,$3.50
2016-12-11,55th-and-8th,Diet Coke,$2.15
2016-12-11,55th-and-8th,Spicy Cajun Chicken,$4.15
2016-12-11,55th-and-8th,Beef Chimichurri,$4.15
2016-12-11,55th-and-8th,"Grilled Chicken Caesar Saladwith Caesar dressing",$8.25
2016-12-11,55th-and-8th,Deep River Potato Chips,$1.65
2016-12-11,55th-and-8th,Roasted Vegetable & Lentil Chili,$7.75
2016-12-11,55th-and-8th,Baby Spinach,$4.95
2016-12-11,55th-and-8th,Holiday Turkey & Trimmings ,$4.15
2016-12-11,55th-and-8th,Coke,$2.15
2016-12-11,55th-and-8th,Classic Black Tea,$2.35
2016-12-11,55th-and-8th,Thai Chicken Satay Over Rice Vermicelli Noodles,$9.95
2016-12-11,55th-and-8th,Arroz Con Pollo (Contains Pork),$9.30
2016-12-11,55th-and-8th,Oatmeal Raisin Cookie,$1.40
2016-12-11,55th-and-8th,Prosciutto and Mozzarella Picnic Box,$5.50
2016-12-11,55th-and-8th,Southwestern Protein Box,$8.50
2016-12-11,55th-and-8th,Harvest Apple Salad with Apple Cider Vinaigrette,$10.25
2016-12-11,55th-and-8th,Pop 101 Baked Popcorn,$1.65
2016-12-11,55th-and-8th,Fresh Mozzarella & Tomato With Basil,$4.05
2016-12-11,55th-and-8th,Half & Half,$2.35
2016-12-11,55th-and-8th,Poland Spring Sparkling Raspberry Lime,$2.15
2016-12-11,55th-and-8th,Grilled Chicken & Guacamole,$4.05
2016-12-11,55th-and-8th,Green Goddess Chicken Picnic Box,$5.50
2016-12-11,55th-and-8th,Organic Lemonade,$2.35
2016-12-11,55th-and-8th,San Pellegrino Sparkling Water,$2.75
2016-12-11,55th-and-8th,Seafood Fra Diavolo Over Basil Orzo,$10.95
2016-12-11,55th-and-8th,BBQ Sweet Potato Salad,$3.50
2016-12-11,55th-and-8th,Simple Chicken Salad ,$3.50
2016-12-11,55th-and-8th,Popcorners,$1.65
2016-12-11,55th-and-8th,Mixed Greens,$4.95
2016-12-11,55th-and-8th,Poland Spring Water,$2.00
2016-12-11,55th-and-8th,Fall Apple Cheddar,$9.30
2016-12-11,55th-and-8th,Pineapple ,$3.50
2016-12-11,55th-and-8th,Romesco Chicken & Artichoke with Spanish Romesco Dressing,$10.25
2016-12-11,55th-and-8th,Moroccan Chicken,$8.65
2016-12-11,55th-and-8th,Ten Vegetable,$7.75
2016-12-11,55th-and-8th,Extra Seven Grain,$0.50
2016-12-11,55th-and-8th,Diet Lemon Snapple,$2.15
2016-12-11,55th-and-8th,Chicken Pot Pie,$9.30
2016-12-11,55th-and-8th,Apple,$0.95
2016-12-11,55th-and-8th,Italian Wedding Soup,$9.30
2016-12-11,55th-and-8th,"Fresh Mozzarella, Roasted Tomatoes & Arugula ",$3.50
2016-12-11,55th-and-8th,"Farro, Sweet Potato & Avocado with Savory Tahini",$8.25
2016-12-11,55th-and-8th,Chicken Vegetable With Couscous Or Noodles,$7.75
2016-12-11,55th-and-8th,Chewy Marshmallow Bar With Brown Butter & Sea Salt,$2.50
2016-12-11,55th-and-8th,H&H Tuna Salad Sandwich,$4.05
2016-12-11,55th-and-8th,Cajun Chicken & Avocado Cobb with Smoky Chipotle ,$8.25
2016-12-11,55th-and-8th,Ginger Ale,$2.15
2016-12-11,55th-and-8th,Tahini Chicken Protein Box,$8.50
2016-12-11,55th-and-8th,Fresh Mozzarella & Avocado With Lemon Aioli,$4.05
2016-12-11,55th-and-8th,Green Goddess with Avocado Green Goddess Dressing,$10.25
2016-12-11,55th-and-8th,Turkey & Avocado With Walnut Pesto,$4.05
2016-12-11,55th-and-8th,Extra Sourdough,$0.50
2016-12-11,55th-and-8th,Extra Crackers,$0.50
2016-12-11,55th-and-8th,Terra Chips,$1.95
2016-12-11,55th-and-8th,Fall Harvest Vegetable,$7.75
2016-12-11,55th-and-8th,Extra Croutons (2 scoops),$0.50
2016-12-11,55th-and-8th,Cream of Tomato with Chicken And Orzo,$9.30
2016-12-11,55th-and-8th,Turkey & Smoked Gouda,$4.15
2016-12-11,55th-and-8th,Three Lentil Chili,$7.75
2016-12-11,55th-and-8th,Fall Apple Slaw,$3.50
2016-12-11,55th-and-8th,Winter Chicken,$9.30
2016-12-11,55th-and-8th,Sriracha Chicken,$4.05
2016-12-11,55th-and-8th,Spicy Chickpea With Lemon,$7.75
2016-12-11,55th-and-8th,Lemon Chicken With Spinach & Orzo,$8.65
2016-12-11,55th-and-8th,Korean BBQ Beef over Kimchi Rice,$10.95
2016-12-11,55th-and-8th,Romaine,$4.95
2016-12-11,55th-and-8th,Tuscan White Bean W/Spinach,$7.75
2016-12-11,55th-and-8th,Pasta E Fagioli,$7.75
2016-12-11,55th-and-8th,Campfire Vegetarian Chili ,$9.30
2016-12-11,55th-and-8th,Balsamic Chicken & Avocado,$4.05
2016-12-11,56th-and-6th,Chicken Avocado with Cranberries & Walnuts with HH Vinaigrette,$8.25
2016-12-11,56th-and-6th,Truffle Brownie,$1.80
2016-12-11,56th-and-6th,Lemon Snapple,$2.15
2016-12-11,56th-and-6th,Green Goddess Chicken Picnic Box,$5.50
2016-12-11,56th-and-6th,Organic Lemonade,$2.35
2016-12-11,56th-and-6th,"Black Forest Ham, Murray's Cheddar & Beer Mustard  ",$4.15
2016-12-11,56th-and-6th,Poland Spring Sparkling Lemon,$2.15
2016-12-11,56th-and-6th,Citrus Cup,$3.50
2016-12-11,56th-and-6th,Diet Coke,$2.15
2016-12-11,56th-and-6th,Spicy Cajun Chicken,$4.15
2016-12-11,56th-and-6th,Beef Chimichurri,$4.15
2016-12-11,56th-and-6th,"Grilled Chicken Caesar Saladwith Caesar dressing",$8.25
2016-12-11,56th-and-6th,Deep River Potato Chips,$1.65
2016-12-11,56th-and-6th,Tuna Nicoise Protein Box,$8.50
2016-12-11,56th-and-6th,Baby Spinach,$4.95
2016-12-11,56th-and-6th,Chewy Marshmallow Bar With Brown Butter & Sea Salt,$2.50
2016-12-11,56th-and-6th,Classic Black Tea,$2.35
2016-12-11,56th-and-6th,Thai Chicken Satay Over Rice Vermicelli Noodles,$9.95
2016-12-11,56th-and-6th,Prosciutto and Mozzarella Picnic Box,$5.50
2016-12-11,56th-and-6th,Oatmeal Raisin Cookie,$1.40
2016-12-11,56th-and-6th,Southwestern Protein Box,$8.50
2016-12-11,56th-and-6th,Harvest Apple Salad with Apple Cider Vinaigrette,$10.25
2016-12-11,56th-and-6th,Pop 101 Baked Popcorn,$1.65
2016-12-11,56th-and-6th,Fresh Mozzarella & Tomato With Basil,$4.05
2016-12-11,56th-and-6th,Half & Half,$2.35
2016-12-11,56th-and-6th,Poland Spring Sparkling Raspberry Lime,$2.15
2016-12-11,56th-and-6th,Grilled Chicken & Guacamole,$4.05
2016-12-11,56th-and-6th,Coke,$2.15
2016-12-11,56th-and-6th,San Pellegrino Sparkling Water,$2.75
2016-12-11,56th-and-6th,Seafood Fra Diavolo Over Basil Orzo,$10.95
2016-12-11,56th-and-6th,BBQ Sweet Potato Salad,$3.50
2016-12-11,56th-and-6th,Simple Chicken Salad ,$3.50
2016-12-11,56th-and-6th,Popcorners,$1.65
2016-12-11,56th-and-6th,Mixed Greens,$4.95
2016-12-11,56th-and-6th,Poland Spring Water,$2.00
2016-12-11,56th-and-6th,Chocolate Chip Cookie,$1.40
2016-12-11,56th-and-6th,Pineapple ,$3.50
2016-12-11,56th-and-6th,Romesco Chicken & Artichoke with Spanish Romesco Dressing,$10.25
2016-12-11,56th-and-6th,Holiday Turkey & Trimmings ,$4.15
2016-12-11,56th-and-6th,Extra Seven Grain,$0.50
2016-12-11,56th-and-6th,Diet Lemon Snapple,$2.15
2016-12-11,56th-and-6th,Apple,$0.95
2016-12-11,56th-and-6th,"Fresh Mozzarella, Roasted Tomatoes & Arugula ",$3.50
2016-12-11,56th-and-6th,"Farro, Sweet Potato & Avocado with Savory Tahini",$8.25
2016-12-11,56th-and-6th,H&H Tuna Salad Sandwich,$4.05
2016-12-11,56th-and-6th,Cajun Chicken & Avocado Cobb with Smoky Chipotle ,$8.25
2016-12-11,56th-and-6th,Ginger Ale,$2.15
2016-12-11,56th-and-6th,Tahini Chicken Protein Box,$8.50
2016-12-11,56th-and-6th,Fresh Mozzarella & Avocado With Lemon Aioli,$4.05
2016-12-11,56th-and-6th,Green Goddess with Avocado Green Goddess Dressing,$10.25
2016-12-11,56th-and-6th,Turkey & Avocado With Walnut Pesto,$4.05
2016-12-11,56th-and-6th,Extra Sourdough,$0.50
2016-12-11,56th-and-6th,Extra Crackers,$0.50
2016-12-11,56th-and-6th,Terra Chips,$1.95
2016-12-11,56th-and-6th,Extra Croutons (2 scoops),$0.50
2016-12-11,56th-and-6th,Turkey & Smoked Gouda,$4.15
2016-12-11,56th-and-6th,Fall Apple Slaw,$3.50
2016-12-11,56th-and-6th,Sriracha Chicken,$4.05
2016-12-11,56th-and-6th,Korean BBQ Beef over Kimchi Rice,$10.95
2016-12-11,56th-and-6th,Romaine,$4.95
2016-12-11,56th-and-6th,Balsamic Chicken & Avocado,$4.05
2016-12-11,64th-and-lexing,Chicken Avocado with Cranberries & Walnuts with HH Vinaigrette,$8.25
2016-12-11,64th-and-lexing,Truffle Brownie,$1.80
2016-12-11,64th-and-lexing,Lemon Snapple,$2.15
2016-12-11,64th-and-lexing,"Smoky Pepper, Shrimp And Orzo",$10.15
2016-12-11,64th-and-lexing,"Black Forest Ham, Murray's Cheddar & Beer Mustard  ",$4.15
2016-12-11,64th-and-lexing,Chicken Vegetable With Couscous Or Noodles,$7.75
2016-12-11,64th-and-lexing,Cream of Tomato with Chicken And Orzo,$9.30
2016-12-11,64th-and-lexing,Citrus Cup,$3.50
2016-12-11,64th-and-lexing,Diet Coke,$2.15
2016-12-11,64th-and-lexing,"Curried Cauliflower, Chickpea & Tomato",$8.65
2016-12-11,64th-and-lexing,Beef Chimichurri,$4.15
2016-12-11,64th-and-lexing,"Grilled Chicken Caesar Saladwith Caesar dressing",$8.25
2016-12-11,64th-and-lexing,Deep River Potato Chips,$1.65
2016-12-11,64th-and-lexing,Tuna Nicoise Protein Box,$8.50
2016-12-11,64th-and-lexing,Baby Spinach,$4.95
2016-12-11,64th-and-lexing,Holiday Turkey & Trimmings ,$4.15
2016-12-11,64th-and-lexing,Coke,$2.15
2016-12-11,64th-and-lexing,Classic Black Tea,$2.35
2016-12-11,64th-and-lexing,Thai Chicken Satay Over Rice Vermicelli Noodles,$9.95
2016-12-11,64th-and-lexing,Arroz Con Pollo (Contains Pork),$9.30
2016-12-11,64th-and-lexing,Oatmeal Raisin Cookie,$1.40
2016-12-11,64th-and-lexing,Prosciutto and Mozzarella Picnic Box,$5.50
2016-12-11,64th-and-lexing,Southwestern Protein Box,$8.50
2016-12-11,64th-and-lexing,Harvest Apple Salad with Apple Cider Vinaigrette,$10.25
2016-12-11,64th-and-lexing,Pop 101 Baked Popcorn,$1.65
2016-12-11,64th-and-lexing,Fresh Mozzarella & Tomato With Basil,$4.05
2016-12-11,64th-and-lexing,Half & Half,$2.35
2016-12-11,64th-and-lexing,Poland Spring Sparkling Raspberry Lime,$2.15
2016-12-11,64th-and-lexing,Grilled Chicken & Guacamole,$4.05
2016-12-11,64th-and-lexing,Green Goddess Chicken Picnic Box,$5.50
2016-12-11,64th-and-lexing,Organic Lemonade,$2.35
2016-12-11,64th-and-lexing,San Pellegrino Sparkling Water,$2.75
2016-12-11,64th-and-lexing,Seafood Fra Diavolo Over Basil Orzo,$10.95
2016-12-11,64th-and-lexing,BBQ Sweet Potato Salad,$3.50
2016-12-11,64th-and-lexing,Simple Chicken Salad ,$3.50
2016-12-11,64th-and-lexing,Popcorners,$1.65
2016-12-11,64th-and-lexing,Poland Spring Sparkling Lemon,$2.15
2016-12-11,64th-and-lexing,Mixed Greens,$4.95
2016-12-11,64th-and-lexing,Poland Spring Water,$2.00
2016-12-11,64th-and-lexing,Chocolate Chip Cookie,$1.40
2016-12-11,64th-and-lexing,Pineapple ,$3.50
2016-12-11,64th-and-lexing,Romesco Chicken & Artichoke with Spanish Romesco Dressing,$10.25
2016-12-11,64th-and-lexing,Ten Vegetable,$7.75
2016-12-11,64th-and-lexing,Extra Seven Grain,$0.50
2016-12-11,64th-and-lexing,Diet Lemon Snapple,$2.15
2016-12-11,64th-and-lexing,Sweet Potato Chorizo Bisque,$8.65
2016-12-11,64th-and-lexing,Chicken Pot Pie,$9.30
2016-12-11,64th-and-lexing,Apple,$0.95
2016-12-11,64th-and-lexing,Chewy Marshmallow Bar With Brown Butter & Sea Salt,$2.50
2016-12-11,64th-and-lexing,"Fresh Mozzarella, Roasted Tomatoes & Arugula ",$3.50
2016-12-11,64th-and-lexing,Tomato Cheddar,SOLD OUT
2016-12-11,64th-and-lexing,"Farro, Sweet Potato & Avocado with Savory Tahini",$8.25
2016-12-11,64th-and-lexing,Tomato Basil With Rice,$7.75
2016-12-11,64th-and-lexing,H&H Tuna Salad Sandwich,$4.05
2016-12-11,64th-and-lexing,Cajun Chicken & Avocado Cobb with Smoky Chipotle ,$8.25
2016-12-11,64th-and-lexing,Ginger Ale,$2.15
2016-12-11,64th-and-lexing,Tahini Chicken Protein Box,$8.50
2016-12-11,64th-and-lexing,Fresh Mozzarella & Avocado With Lemon Aioli,$4.05
2016-12-11,64th-and-lexing,Green Goddess with Avocado Green Goddess Dressing,$10.25
2016-12-11,64th-and-lexing,Turkey & Avocado With Walnut Pesto,$4.05
2016-12-11,64th-and-lexing,Extra Sourdough,$0.50
2016-12-11,64th-and-lexing,Extra Crackers,$0.50
2016-12-11,64th-and-lexing,Terra Chips,$1.95
2016-12-11,64th-and-lexing,Extra Croutons (2 scoops),$0.50
2016-12-11,64th-and-lexing,Spicy Cajun Chicken,$4.15
2016-12-11,64th-and-lexing,Turkey & Smoked Gouda,$4.15
2016-12-11,64th-and-lexing,Three Lentil Chili,$7.75
2016-12-11,64th-and-lexing,Fall Apple Slaw,$3.50
2016-12-11,64th-and-lexing,Winter Chicken,SOLD OUT
2016-12-11,64th-and-lexing,Sriracha Chicken,$4.05
2016-12-11,64th-and-lexing,Spicy Chickpea With Lemon,$7.75
2016-12-11,64th-and-lexing,Korean BBQ Beef over Kimchi Rice,$10.95
2016-12-11,64th-and-lexing,Romaine,$4.95
2016-12-11,64th-and-lexing,Balsamic Chicken & Avocado,$4.05
2016-12-11,82nd-and-broadway,New England Clam Chowder (Contains Pancetta),SOLD OUT
2016-12-11,82nd-and-broadway,Chocolate Chip Cookie,$1.40
2016-12-11,82nd-and-broadway,Chicken Avocado with Cranberries & Walnuts with HH Vinaigrette,$8.25
2016-12-11,82nd-and-broadway,Truffle Brownie,$1.80
2016-12-11,82nd-and-broadway,Lemon Snapple,$2.15
2016-12-11,82nd-and-broadway,Organic Lemonade,$2.35
2016-12-11,82nd-and-broadway,"Black Forest Ham, Murray's Cheddar & Beer Mustard  ",$4.15
2016-12-11,82nd-and-broadway,Chicken Vegetable With Couscous Or Noodles,$7.75
2016-12-11,82nd-and-broadway,Tomato Kale,SOLD OUT
2016-12-11,82nd-and-broadway,Citrus Cup,$3.50
2016-12-11,82nd-and-broadway,Diet Coke,$2.15
2016-12-11,82nd-and-broadway,Spicy Cajun Chicken,$4.15
2016-12-11,82nd-and-broadway,Beef Chimichurri,$4.15
2016-12-11,82nd-and-broadway,"Grilled Chicken Caesar Saladwith Caesar dressing",$8.25
2016-12-11,82nd-and-broadway,Italian Wedding Soup,$9.30
2016-12-11,82nd-and-broadway,Deep River Potato Chips,$1.65
2016-12-11,82nd-and-broadway,Tuna Nicoise Protein Box,$8.50
2016-12-11,82nd-and-broadway,Baby Spinach,$4.95
2016-12-11,82nd-and-broadway,Holiday Turkey & Trimmings ,$4.15
2016-12-11,82nd-and-broadway,Coke,$2.15
2016-12-11,82nd-and-broadway,Classic Black Tea,$2.35
2016-12-11,82nd-and-broadway,Thai Chicken Satay Over Rice Vermicelli Noodles,$9.95
2016-12-11,82nd-and-broadway,Prosciutto and Mozzarella Picnic Box,$5.50
2016-12-11,82nd-and-broadway,Oatmeal Raisin Cookie,$1.40
2016-12-11,82nd-and-broadway,Southwestern Protein Box,$8.50
2016-12-11,82nd-and-broadway,Harvest Apple Salad with Apple Cider Vinaigrette,$10.25
2016-12-11,82nd-and-broadway,Pop 101 Baked Popcorn,$1.65
2016-12-11,82nd-and-broadway,Fresh Mozzarella & Tomato With Basil,$4.05
2016-12-11,82nd-and-broadway,Half & Half,$2.35
2016-12-11,82nd-and-broadway,Poland Spring Sparkling Raspberry Lime,$2.15
2016-12-11,82nd-and-broadway,Tortellini Florentine,$9.30
2016-12-11,82nd-and-broadway,Green Goddess Chicken Picnic Box,$5.50
2016-12-11,82nd-and-broadway,Grilled Chicken Quesadilla (Topped With Tortilla Strips),$9.30
2016-12-11,82nd-and-broadway,San Pellegrino Sparkling Water,$2.75
2016-12-11,82nd-and-broadway,Seafood Fra Diavolo Over Basil Orzo,$10.95
2016-12-11,82nd-and-broadway,BBQ Sweet Potato Salad,$3.50
2016-12-11,82nd-and-broadway,Simple Chicken Salad ,$3.50
2016-12-11,82nd-and-broadway,Popcorners,$1.65
2016-12-11,82nd-and-broadway,Extra Seven Grain,$0.50
2016-12-11,82nd-and-broadway,Mixed Greens,$4.95
2016-12-11,82nd-and-broadway,Poland Spring Water,$2.00
2016-12-11,82nd-and-broadway,Three Bean Chili ,$7.75
2016-12-11,82nd-and-broadway,Pineapple ,$3.50
2016-12-11,82nd-and-broadway,Romesco Chicken & Artichoke with Spanish Romesco Dressing,$10.25
2016-12-11,82nd-and-broadway,Ten Vegetable,$7.75
2016-12-11,82nd-and-broadway,Black Lentil With Smoked Turkey,$9.30
2016-12-11,82nd-and-broadway,Diet Lemon Snapple,$2.15
2016-12-11,82nd-and-broadway,Poland Spring Sparkling Lemon,$2.15
2016-12-11,82nd-and-broadway,Chicken Pot Pie,$9.30
2016-12-11,82nd-and-broadway,Apple,$0.95
2016-12-11,82nd-and-broadway,Chewy Marshmallow Bar With Brown Butter & Sea Salt,$2.50
2016-12-11,82nd-and-broadway,Sweet Potato Chorizo Bisque,$8.65
2016-12-11,82nd-and-broadway,"Fresh Mozzarella, Roasted Tomatoes & Arugula ",$3.50
2016-12-11,82nd-and-broadway,"Farro, Sweet Potato & Avocado with Savory Tahini",$8.25
2016-12-11,82nd-and-broadway,Tomato Basil With Rice,$7.75
2016-12-11,82nd-and-broadway,Ashuk's Spicy Chicken And Three Bean Chili,$9.30
2016-12-11,82nd-and-broadway,H&H Tuna Salad Sandwich,$4.05
2016-12-11,82nd-and-broadway,Cajun Chicken & Avocado Cobb with Smoky Chipotle ,$8.25
2016-12-11,82nd-and-broadway,Ginger Ale,$2.15
2016-12-11,82nd-and-broadway,Tahini Chicken Protein Box,$8.50
2016-12-11,82nd-and-broadway,Fresh Mozzarella & Avocado With Lemon Aioli,$4.05
2016-12-11,82nd-and-broadway,Green Goddess with Avocado Green Goddess Dressing,$10.25
2016-12-11,82nd-and-broadway,Turkey & Avocado With Walnut Pesto,$4.05
2016-12-11,82nd-and-broadway,Extra Sourdough,$0.50
2016-12-11,82nd-and-broadway,Extra Crackers,$0.50
2016-12-11,82nd-and-broadway,Terra Chips,$1.95
2016-12-11,82nd-and-broadway,Extra Croutons (2 scoops),$0.50
2016-12-11,82nd-and-broadway,Cream of Tomato with Chicken And Orzo,$9.30
2016-12-11,82nd-and-broadway,Turkey & Smoked Gouda,$4.15
2016-12-11,82nd-and-broadway,Three Lentil Chili,$7.75
2016-12-11,82nd-and-broadway,Fall Apple Slaw,$3.50
2016-12-11,82nd-and-broadway,Grilled Chicken & Guacamole,$4.05
2016-12-11,82nd-and-broadway,Sriracha Chicken,$4.05
2016-12-11,82nd-and-broadway,Korean BBQ Beef over Kimchi Rice,$10.95
2016-12-11,82nd-and-broadway,Romaine,$4.95
2016-12-11,82nd-and-broadway,Balsamic Chicken & Avocado,$4.05
2016-12-11,broad-str,Chicken Avocado with Cranberries & Walnuts with HH Vinaigrette,$8.25
2016-12-11,broad-str,Truffle Brownie,$1.80
2016-12-11,broad-str,Lemon Snapple,$2.15
2016-12-11,broad-str,Organic Lemonade,$2.35
2016-12-11,broad-str,"Black Forest Ham, Murray's Cheddar & Beer Mustard  ",$4.15
2016-12-11,broad-str,Chicken Vegetable With Couscous Or Noodles,$7.75
2016-12-11,broad-str,Poland Spring Sparkling Lemon,$2.15
2016-12-11,broad-str,Citrus Cup,$3.50
2016-12-11,broad-str,Diet Coke,$2.15
2016-12-11,broad-str,Spicy Cajun Chicken,$4.15
2016-12-11,broad-str,Beef Chimichurri,$4.15
2016-12-11,broad-str,"Grilled Chicken Caesar Saladwith Caesar dressing",$8.25
2016-12-11,broad-str,Deep River Potato Chips,$1.65
2016-12-11,broad-str,Tuna Nicoise Protein Box,$8.50
2016-12-11,broad-str,Baby Spinach,$4.95
2016-12-11,broad-str,Holiday Turkey & Trimmings ,$4.15
2016-12-11,broad-str,Chewy Marshmallow Bar With Brown Butter & Sea Salt,$2.50
2016-12-11,broad-str,Classic Black Tea,$2.35
2016-12-11,broad-str,Green Goddess Chicken Picnic Box,$5.50
2016-12-11,broad-str,Prosciutto and Mozzarella Picnic Box,$5.50
2016-12-11,broad-str,Oatmeal Raisin Cookie,$1.40
2016-12-11,broad-str,Southwestern Protein Box,$8.50
2016-12-11,broad-str,Harvest Apple Salad with Apple Cider Vinaigrette,$10.25
2016-12-11,broad-str,Pop 101 Baked Popcorn,$1.65
2016-12-11,broad-str,Fresh Mozzarella & Tomato With Basil,$4.05
2016-12-11,broad-str,Half & Half,$2.35
2016-12-11,broad-str,Poland Spring Sparkling Raspberry Lime,$2.15
2016-12-11,broad-str,Grilled Chicken & Guacamole,$4.05
2016-12-11,broad-str,Coke,$2.15
2016-12-11,broad-str,San Pellegrino Sparkling Water,$2.75
2016-12-11,broad-str,Seafood Fra Diavolo Over Basil Orzo,$10.95
2016-12-11,broad-str,BBQ Sweet Potato Salad,$3.50
2016-12-11,broad-str,Simple Chicken Salad ,$3.50
2016-12-11,broad-str,Popcorners,$1.65
2016-12-11,broad-str,Mixed Greens,$4.95
2016-12-11,broad-str,Poland Spring Water,$2.00
2016-12-11,broad-str,Chocolate Chip Cookie,$1.40
2016-12-11,broad-str,Pineapple ,$3.50
2016-12-11,broad-str,Romesco Chicken & Artichoke with Spanish Romesco Dressing,$10.25
2016-12-11,broad-str,Ten Vegetable,$7.75
2016-12-11,broad-str,Extra Seven Grain,$0.50
2016-12-11,broad-str,Diet Lemon Snapple,$2.15
2016-12-11,broad-str,Apple,$0.95
2016-12-11,broad-str,"Fresh Mozzarella, Roasted Tomatoes & Arugula ",$3.50
2016-12-11,broad-str,"Farro, Sweet Potato & Avocado with Savory Tahini",$8.25
2016-12-11,broad-str,Thai Chicken Satay Over Rice Vermicelli Noodles,$9.95
2016-12-11,broad-str,Tomato Basil With Rice,$7.75
2016-12-11,broad-str,H&H Tuna Salad Sandwich,$4.05
2016-12-11,broad-str,Cajun Chicken & Avocado Cobb with Smoky Chipotle ,$8.25
2016-12-11,broad-str,Ginger Ale,$2.15
2016-12-11,broad-str,Tahini Chicken Protein Box,$8.50
2016-12-11,broad-str,Fresh Mozzarella & Avocado With Lemon Aioli,$4.05
2016-12-11,broad-str,Green Goddess with Avocado Green Goddess Dressing,$10.25
2016-12-11,broad-str,Turkey & Avocado With Walnut Pesto,$4.05
2016-12-11,broad-str,Extra Sourdough,$0.50
2016-12-11,broad-str,Extra Crackers,$0.50
2016-12-11,broad-str,Terra Chips,$1.95
2016-12-11,broad-str,Extra Croutons (2 scoops),$0.50
2016-12-11,broad-str,Cream of Tomato with Chicken And Orzo,$9.30
2016-12-11,broad-str,Turkey & Smoked Gouda,$4.15
2016-12-11,broad-str,Three Lentil Chili,$7.75
2016-12-11,broad-str,Fall Apple Slaw,$3.50
2016-12-11,broad-str,Sriracha Chicken,$4.05
2016-12-11,broad-str,Korean BBQ Beef over Kimchi Rice,$10.95
2016-12-11,broad-str,Romaine,$4.95
2016-12-11,broad-str,Balsamic Chicken & Avocado,$4.05
2016-12-11,rle-p,New England Clam Chowder (Contains Pancetta),$9.30
2016-12-11,rle-p,Chocolate Chip Cookie,$1.40
2016-12-11,rle-p,Vietnamese Shrimp & Pork Noodle Soup,$9.30
2016-12-11,rle-p,Diet Lemon Snapple,$2.15
2016-12-11,rle-p,Lemon Snapple,$2.15
2016-12-11,rle-p,Tomato Bisque,$7.75
2016-12-11,rle-p,Tuna Melt Panini,$4.05
2016-12-11,rle-p,Chicken Vegetable With Couscous Or Noodles,$7.75
2016-12-11,rle-p,Cream of Tomato with Chicken And Orzo,$9.30
2016-12-11,rle-p,Citrus Cup,$3.50
2016-12-11,rle-p,Diet Coke,$2.15
2016-12-11,rle-p,Vegetarian Split Pea,$7.75
2016-12-11,rle-p,Beef Chimichurri,$4.15
2016-12-11,rle-p,Maryland Crab,$10.15
2016-12-11,rle-p,Chicken Mozzarella Panini,$4.15
2016-12-11,rle-p,Deep River Potato Chips,$1.65
2016-12-11,rle-p,Organic Lemonade,$2.35
2016-12-11,rle-p,Baby Spinach,$4.95
